-129.25457991156034, -221.60408947103787
-126.6013897662666, -214.70701519976268
-123.94819962097287, -207.8099409284875
-123.41756159191411, -198.78970974770192
-120.76437144662037, -191.3620232315289
-115.4579911560329, -174.9148134644887
-111.21288692356288, -190.30398442636675
-109.09033480732788, -198.26387602975484
-107.49842072015164, -214.1827743241326
-110.15161086544538, -231.69209349336694
-108.02905874921038, -241.77443407634684
-111.21288692356288, -249.7325558549382
-116.51926721415037, -268.8328268464682
-122.35628553379661, -250.2594514677633
-124.47883765003161, -238.58527415008956
-126.6013897662666, -229.0335458120075
