-240.15792798483892, -215.199753194013
-239.09665192672142, -211.48582144468656
-238.03537586860392, -209.36372643005387
-240.15792798483892, -207.2405695205435
-241.74984207201518, -205.1175895935126
-245.46430827542642, -204.05512622635916
-255.01579279848391, -203.52132829682722
-258.73025900189515, -206.17315064395945
-263.5060012634239, -207.23278229143835
-267.22046746683515, -210.41521688346853
-271.46557169930514, -212.53625000322296
-273.0574857864814, -215.18878028027387
-273.0574857864814, -220.4949027292534
-273.58812381554014, -224.7396237059575
-271.99620972836385, -227.9238281227842
-268.2817435249526, -230.5781282246316
-263.5060012634239, -233.23278229143835
-260.85281111813015, -234.29489169363268
-257.1383449147189, -236.94919179547998
-253.42387871130765, -237.48104291773558
-247.05622236260265, -237.48316670749153
-242.28048010107392, -235.89292281511467
-239.62728995578016, -233.77135874792106
-238.03537586860392, -232.18005296066616
-239.09665192672142, -230.05725001611512
-240.68856601389768, -228.46488233398208
-239.62728995578016, -225.28156282955382
-238.56601389766269, -222.6288555700233
-238.56601389766269, -218.9145698557375
