-249.49982698417688, -230.0071155900854
-245.97659567775014, -228.90683203424408
-243.66447513290757, -227.47603534774214
-242.01296045802005, -225.9350191314835
-240.58164773978416, -223.73339224993106
-239.59073893485166, -221.4215873982247
-239.7008399131775, -218.7792901956591
-241.13215263141336, -216.35693333737424
-242.01296045802005, -214.48515463283854
-243.99477806788508, -212.94345268313486
-246.30689861272765, -211.73197294687236
-249.38972600585106, -210.96072715579464
-252.47255339897447, -210.96014532135632
-255.11497687879452, -212.06059511560852
-257.09679448865955, -213.05107473772046
-259.18871307685043, -215.0323872385677
-260.5099248167605, -217.3441297508699
-261.28063166504137, -220.75692467166414
-260.39982383843466, -223.61955703473632
-258.9685111201988, -226.15200874396987
-257.42709742363706, -227.47343787257114
-255.55538079209788, -228.5747396386795
-253.35336122558112, -229.45591404229492
-251.48164459404194, -229.78655185176376
