-137.7102389691286, -211.2099923614211
-137.706091188981, -213.96382210942545
-137.70135086881228, -217.1110561071448
-138.09005712264576, -220.25829010486405
-138.47935591650023, -223.0121198528684
-138.47461559633155, -226.15935385058765
-138.4716528962261, -228.12637509916226
-138.46750511607848, -230.88020484716662
-138.07109584197096, -232.84722609574112
