-258.338989476502, -104.51319276447845
-176.0899380287242, -41.62109042208317
-168.20692198580767, -34.77569152767285
-152.00378289759507, -30.069479787765715
-152.32428471878436, -34.60336811800454
-165.94213652903338, -41.288327975827144
-179.68870743720535, -64.4628554829456
-110.22702685071087, -64.61141014645273
-107.41791155763977, -60.451879568252025
-104.30926674904913, -59.11488759668748
-85.64849060579007, -58.66922360616593
-82.39174024083752, -57.33223163460144
-76.32447736058413, -53.024146392893556
-71.88375580863027, -50.94438110379315
-69.36718391992963, -49.90449845924297
-44.48562510391463, -49.75594379573579
-46.70249282431695, -53.76691971042942
-49.21766749078779, -55.995239663036955
-69.9522707286705, -56.14379432654414
-76.46332631967334, -60.89754355877352
-83.86441247107723, -64.4628554829456
-74.681518671084, -64.75996480995991
-68.02200821816183, -60.30332490474484
-48.176911582343905, -59.41199692370179
-27.75965244341114, -41.288327975827144
-16.358319048007047, -38.911453359712425
-17.0934325936758, -43.51664792843468
-25.826595488442877, -47.82473317014262
-33.21283615365479, -64.01719149242405
-27.732231957150702, -64.61141014645273
-24.332266313640787, -59.11488759668748
-20.63399372406235, -55.401021009008275
-17.082080163058436, -53.17270105640068
-13.379615906790491, -53.024146392893556
-10.42920651572797, -43.070983937913184
-9.10481449462884, -35.79180542606184
-5.998440172161622, -32.52360282890413
-2.7367995294047205, -35.346141435540346
2.0230126492862723, -52.72703706587919
5.875678295260798, -54.36113836445804
11.212019296535004, -58.22355961564449
17.143926273273735, -64.75996480995991
22.771238803909796, -64.16574615593123
18.912111005122313, -57.03512230758707
15.941267238948512, -49.607389132228604
6.4558748261973165, -43.96231191895623
5.561128640770562, -38.76289869620524
16.079592239701583, -41.288327975827144
37.27964513289601, -59.11488759668748
56.682171627415585, -59.70910625071616
63.64889631812139, -64.61141014645273
72.38660018513536, -64.16574615593123
60.97373970633515, -56.73801298057276
38.460996528216356, -56.14379432654414
33.86186490595571, -49.45883446872142
59.1880896966137, -49.607389132228604
73.2680727593787, -58.075004952137306
92.96698501940074, -58.81777826967311
96.67224372012828, -61.04609822228065
98.89854269058196, -65.05707413697428
169.24763404579664, -64.16574615593123
156.04143883501087, -43.070983937913184
141.51801236705404, -35.346141435540346
140.47516062526546, -30.14672821278947
154.84594056461356, -34.00914946397586
161.66490900451493, -39.20856268672679
247.4952226662342, -104.86972395689565
219.2248759845478, -120.02229963462696
219.2351804984928, -128.78702478154997
193.03586646697045, -141.85983517018082
70.2563602429824, -141.85983517018082
67.74258279874141, -145.27659243084577
63.74722583254555, -148.24768570098917
47.603720189102035, -148.24768570098917
43.60504482011032, -148.39624036449635
39.90572431385948, -151.2187789711325
31.618100657629157, -156.56674685739063
3.6268491163511953, -157.1609655114193
8.062505737721835, -150.77311498061107
29.538160715750053, -151.07022430762532
36.19732186311478, -146.31647507539589
44.33893579632797, -142.75116315122386
33.97084823988234, -142.15694449719518
29.23566210299208, -145.72225642136726
25.8308061816777, -147.05924839293175
1.6899498002508153, -147.35635771994612
0.6591491001944405, -152.40721627918987
-1.5535269535183716, -159.98350411805552
-4.955064472036895, -164.14303469625628
-8.663990881117797, -158.79506680999816
-12.38025270690531, -147.20780305643893
-34.15194414487854, -147.05924839293175
-39.930331329114836, -145.12803776733858
-43.19214662465055, -142.15694449719518
-54.1519577954287, -142.15694449719518
-49.85515013314722, -143.6424911322669
-40.66439695811118, -150.62456031710389
-18.151129821656298, -151.664442961654
-13.553919379961599, -156.7153015208978
-40.50878133226399, -157.01241084791212
-53.25581438777209, -148.54479502800348
-72.0655693512868, -148.24768570098917
-79.32937841860996, -142.60260848771668
-82.73633017326904, -142.15694449719518
-133.83239781255583, -142.45405382420955
-204.183061042779, -142.008389833688
-230.71054764553247, -127.89569680050693
-230.42376778286007, -119.87374497111978
-257.396968276929, -104.57261462988134
